"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"78982",38,68478,6059851,0,2013,7,"C",0,1023,1020,121,8,29,343,41,12,"383.0","","","76","","","",41,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78983",38,68478,6059851,0,2013,7,"C",0,1023,1020,121,8,9,343,33,9.6,"371.1","","","61","","","",33,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78985",38,68478,6059851,0,2013,7,"C",0,1023,1020,121,8,7,343,41,12,"401.0","","","88","","","",41,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78986",38,68478,6059851,0,2013,7,"C",0,1023,1020,121,8,32,343,41,12,"409.0","","","80","","","",41,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78989",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,6,7,338,166,49.1,"373.9","","","68","","","",166,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78990",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,6,8,338,166,49.1,"383.7","","","69","","","",166,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78991",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,7,8,342,146,42.7,"420.0","","","79","","","",146,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78992",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,7,7,342,146,42.7,"386.6","","","78","","","",146,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78993",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,8,32,343,151,44,"377.6","","","62","","","",151,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78994",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,8,9,343,137,39.9,"359.3","","","49","","","",136,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78996",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,8,11,343,14,4.1,"466.0","","","100","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78997",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,8,7,343,152,44.3,"375.9","","","70","","","",152,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"78998",38,68478,6059851,0,2013,8,"C",0,1023,1020,471,8,29,343,156,45.5,"369.4","","","64","","","",154,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79026",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,6,7,338,144,42.6,"401.4","","","87","","","",144,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79027",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,6,8,338,144,42.6,"422.8","","","92","","","",144,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79028",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,7,7,342,157,45.9,"408.9","","","94","","","",156,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79029",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,7,8,342,155,45.3,"455.3","","","95","","","",155,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79030",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,8,7,343,166,48.4,"415.2","","","93","","","",166,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79031",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,8,32,343,165,48.1,"442.1","","","90","","","",165,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79032",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,8,29,343,165,48.1,"409.4","","","90","","","",164,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79033",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,8,9,343,128,37.3,"400.4","","","72","","","",128,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79034",38,68478,6059851,0,2013,30,"C",0,1023,1020,468,8,11,343,38,11.1,"459.3","","","100","","","",38,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79044",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,6,7,338,216,63.9,"354.3","","","54","","","",216,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79045",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,6,8,338,218,64.5,"364.1","","","57","","","",218,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79046",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,7,7,342,217,63.5,"353.7","","","58","","","",216,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79047",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,7,8,342,217,63.5,"380.5","","","58","","","",217,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79048",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,8,11,343,15,4.4,"484.2","","","100","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79049",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,8,32,343,203,59.2,"356.1","","","54","","","",203,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79051",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,8,29,343,221,64.4,"343.3","","","48","","","",218,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79052",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,8,9,343,188,54.8,"337.1","","","41","","","",187,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79053",38,68478,6059851,0,2013,31,"C",0,1023,1020,684,8,7,343,204,59.5,"359.7","","","58","","","",204,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79057",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,6,44,338,14,4.1,"310.7","","","36","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79058",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,6,45,338,12,3.6,"307.2","","","17","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79059",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,7,45,342,11,3.2,"248.0","","","9","","","",11,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79060",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,7,44,342,12,3.5,"317.5","","","42","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79061",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,8,44,343,17,5,"247.2","","","0","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79062",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,8,49,343,13,3.8,"257.6","","","0","","","",13,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79063",38,68478,6059851,0,2013,31,"M",0,1023,1020,684,8,46,343,17,5,"249.0","","","0","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79077",38,68478,6059851,0,2013,74,"C",0,1023,1020,48,7,7,342,16,4.7,"292.8","","","13","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79078",38,68478,6059851,0,2013,74,"C",0,1023,1020,48,7,8,342,15,4.4,"288.5","","","0","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79079",38,68478,6059851,0,2013,74,"C",0,1023,1020,48,8,32,343,14,4.1,"325.1","","","43","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79081",38,68478,6059851,0,2013,74,"C",0,1023,1020,48,8,9,343,13,3.8,"277.5","","","0","","","",13,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79082",38,68478,6059851,0,2013,74,"C",0,1023,1020,48,8,29,343,15,4.4,"310.9","","","33","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79083",38,68478,6059851,0,2013,74,"C",0,1023,1020,48,8,7,343,14,4.1,"335.4","","","43","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79105",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,6,7,338,184,54.4,"376.6","","","68","","","",184,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79106",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,6,8,338,186,55,"400.5","","","78","","","",186,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79107",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,7,7,342,190,55.6,"385.5","","","78","","","",190,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79108",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,7,8,342,189,55.3,"431.7","","","85","","","",189,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79109",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,8,32,343,159,46.4,"410.8","","","75","","","",159,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79110",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,8,11,343,28,8.2,"464.2","","","100","","","",28,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79111",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,8,9,343,131,38.2,"386.2","","","65","","","",130,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79112",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,8,7,343,158,46.1,"392.8","","","78","","","",158,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79113",38,68478,6059851,0,2013,76,"C",0,1023,1020,542,8,29,343,162,47.2,"387.4","","","75","","","",162,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79124",38,68478,6059851,0,2013,77,"C",0,1023,1020,34,6,7,338,12,3.6,"354.5","","","50","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79125",38,68478,6059851,0,2013,77,"C",0,1023,1020,34,6,8,338,11,3.3,"348.6","","","55","","","",11,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79129",38,68478,6059851,0,2013,77,"C",0,1023,1020,34,8,29,343,11,3.2,"343.6","","","55","","","",11,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79139",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,6,8,338,65,19.2,"315.4","","","31","","","",65,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79140",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,6,7,338,65,19.2,"333.0","","","37","","","",65,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79141",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,7,7,342,77,22.5,"337.4","","","44","","","",77,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79142",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,7,8,342,78,22.8,"342.8","","","37","","","",78,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79144",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,8,9,343,83,24.2,"303.2","","","22","","","",83,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79145",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,8,29,343,97,28.3,"312.9","","","26","","","",95,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79146",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,8,7,343,87,25.4,"334.1","","","40","","","",87,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79147",38,68478,6059851,0,2013,78,"C",0,1023,1020,253,8,32,343,86,25.1,"309.8","","","31","","","",86,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79181",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,6,7,338,12,3.6,"390.2","","","92","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79182",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,6,8,338,12,3.6,"366.8","","","67","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79183",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,7,7,342,18,5.3,"409.1","","","71","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79184",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,7,8,342,17,5,"408.5","","","65","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79186",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,8,29,343,25,7.3,"394.3","","","79","","","",24,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79187",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,8,9,343,17,5,"366.4","","","65","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79188",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,8,7,343,24,7,"414.4","","","79","","","",24,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79189",38,68478,6059851,0,2013,80,"C",0,1023,1020,57,8,32,343,24,7,"433.2","","","83","","","",24,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79198",38,68478,6059851,0,2013,90,"C",0,1023,1020,60,6,7,338,32,9.5,"362.4","","","59","","","",32,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79199",38,68478,6059851,0,2013,90,"C",0,1023,1020,60,6,8,338,32,9.5,"372.2","","","56","","","",32,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79203",38,68478,6059851,0,2013,90,"C",0,1023,1020,60,8,29,343,13,3.8,"364.5","","","62","","","",13,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79204",38,68478,6059851,0,2013,90,"C",0,1023,1020,60,8,7,343,12,3.5,"353.9","","","58","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79205",38,68478,6059851,0,2013,90,"C",0,1023,1020,60,8,32,343,12,3.5,"376.9","","","50","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79217",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,6,7,338,104,30.8,"352.8","","","51","","","",104,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79218",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,6,8,338,104,30.8,"360.1","","","55","","","",104,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79219",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,7,7,342,201,58.8,"377.7","","","71","","","",200,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79220",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,7,8,342,201,58.8,"405.9","","","69","","","",201,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79221",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,8,9,343,55,16,"341.2","","","42","","","",55,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79224",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,8,7,343,63,18.4,"368.7","","","63","","","",63,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79225",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,8,29,343,68,19.8,"349.3","","","51","","","",67,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79226",38,68478,6059851,0,2013,91,"C",0,1023,1020,385,8,32,343,63,18.4,"356.5","","","56","","","",63,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79247",38,68478,6059851,0,2013,92,"C",0,1023,1020,87,6,8,338,44,13,"383.5","","","59","","","",44,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79248",38,68478,6059851,0,2013,92,"C",0,1023,1020,87,6,7,338,44,13,"369.1","","","64","","","",44,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79251",38,68478,6059851,0,2013,92,"C",0,1023,1020,87,8,32,343,27,7.9,"362.9","","","44","","","",27,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79252",38,68478,6059851,0,2013,92,"C",0,1023,1020,87,8,29,343,27,7.9,"356.6","","","56","","","",27,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79253",38,68478,6059851,0,2013,92,"C",0,1023,1020,87,8,7,343,27,7.9,"367.6","","","67","","","",27,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79254",38,68478,6059851,0,2013,92,"C",0,1023,1020,87,8,9,343,25,7.3,"327.7","","","28","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79267",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,6,7,338,80,23.7,"386.2","","","78","","","",80,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79268",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,6,8,338,82,24.3,"397.7","","","80","","","",82,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79269",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,7,7,342,17,5,"358.2","","","59","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79270",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,7,8,342,15,4.4,"413.9","","","73","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79271",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,8,32,343,35,10.2,"422.9","","","77","","","",35,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79272",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,8,7,343,35,10.2,"407.3","","","86","","","",35,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79273",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,8,29,343,35,10.2,"391.0","","","83","","","",35,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79274",38,68478,6059851,0,2013,93,"C",0,1023,1020,135,8,9,343,25,7.3,"367.0","","","60","","","",25,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79281",38,68478,6059851,0,2013,94,"C",0,1023,1020,41,6,7,338,18,5.3,"400.2","","","83","","","",18,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79282",38,68478,6059851,0,2013,94,"C",0,1023,1020,41,6,8,338,18,5.3,"387.3","","","61","","","",18,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79285",38,68478,6059851,0,2013,94,"C",0,1023,1020,41,8,32,343,16,4.7,"436.1","","","81","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79287",38,68478,6059851,0,2013,94,"C",0,1023,1020,41,8,7,343,16,4.7,"412.9","","","88","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79288",38,68478,6059851,0,2013,94,"C",0,1023,1020,41,8,29,343,16,4.7,"404.6","","","75","","","",16,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79289",38,68478,6059851,0,2013,94,"C",0,1023,1020,41,8,9,343,12,3.5,"393.8","","","67","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79292",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,6,7,338,304,89.9,"367.0","","","63","","","",304,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79293",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,6,8,338,304,89.9,"378.0","","","65","","","",304,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79294",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,7,7,342,301,88,"375.7","","","70","","","",300,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79295",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,7,8,342,299,87.4,"406.7","","","70","","","",299,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79296",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,8,11,343,38,11.1,"459.3","","","100","","","",38,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79297",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,8,32,343,305,88.9,"381.7","","","62","","","",305,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79298",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,8,9,343,267,77.8,"353.0","","","48","","","",266,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79299",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,8,29,343,306,89.2,"368.0","","","62","","","",305,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79300",38,68478,6059851,0,2013,99,"C",0,1023,1020,913,8,7,343,306,89.2,"377.1","","","68","","","",306,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79310",38,68478,6059851,0,2013,108,"C",0,1023,1020,32,7,8,342,29,8.5,"321.8","","","21","","","",29,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79311",38,68478,6059851,0,2013,108,"C",0,1023,1020,32,7,7,342,28,8.2,"307.3","","","14","","","",28,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79314",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,6,7,338,101,29.9,"389.9","","","76","","","",101,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79315",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,6,8,338,101,29.9,"398.8","","","77","","","",101,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79316",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,7,7,342,111,32.5,"400.7","","","79","","","",111,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79317",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,7,8,342,110,32.2,"433.3","","","81","","","",110,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79318",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,8,32,343,116,33.8,"417.1","","","72","","","",116,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79319",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,8,11,343,23,6.7,"443.0","","","100","","","",23,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79320",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,8,29,343,118,34.4,"389.3","","","75","","","",118,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79321",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,8,9,343,90,26.2,"383.7","","","62","","","",90,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79323",38,68478,6059851,0,2013,111,"C",0,1023,1020,336,8,7,343,116,33.8,"400.5","","","83","","","",116,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79346",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,6,7,338,38,11.2,"340.2","","","42","","","",38,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79347",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,6,8,338,38,11.2,"354.9","","","63","","","",38,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79348",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,7,7,342,83,24.3,"358.3","","","57","","","",83,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79349",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,7,8,342,85,24.9,"386.7","","","60","","","",85,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79350",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,8,11,343,12,3.5,"470.5","","","100","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79352",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,8,9,343,151,44,"353.7","","","49","","","",150,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79353",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,8,7,343,167,48.7,"368.8","","","63","","","",167,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79354",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,8,29,343,180,52.5,"353.1","","","54","","","",178,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79355",38,68478,6059851,0,2013,121,"C",0,1023,1020,311,8,32,343,166,48.4,"374.1","","","61","","","",166,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79363",38,68478,6059851,0,2013,121,"M",0,1023,1020,311,8,46,343,12,3.5,"268.1","","","8","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79364",38,68478,6059851,0,2013,121,"M",0,1023,1020,311,8,44,343,12,3.5,"250.9","","","0","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79377",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,6,7,338,13,3.8,"333.3","","","31","","","",13,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79378",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,6,8,338,15,4.4,"316.1","","","20","","","",15,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79379",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,7,7,342,27,7.9,"302.3","","","15","","","",27,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79380",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,7,8,342,28,8.2,"308.5","","","18","","","",28,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79381",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,8,9,343,11,3.2,"334.7","","","45","","","",11,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79383",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,8,29,343,33,9.6,"275.5","","","13","","","",31,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79384",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,8,7,343,14,4.1,"318.2","","","36","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79385",38,68478,6059851,0,2013,128,"C",0,1023,1020,107,8,32,343,14,4.1,"304.4","","","29","","","",14,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79388",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,6,44,338,19,5.6,"316.4","","","37","","","",19,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79389",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,6,45,338,17,5,"310.5","","","18","","","",17,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79390",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,7,44,342,13,3.8,"311.2","","","38","","","",13,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79391",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,7,45,342,12,3.5,"252.1","","","8","","","",12,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
"79392",38,68478,6059851,0,2013,128,"M",0,1023,1020,107,8,46,343,19,5.5,"255.4","","","5","","","",19,"Hoover (Herbert) Middle","San Francisco Unified","San Francisco",94116
