"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","CMA.STS.Average.Percent.Correct","School.Name","District.Name","County.Name","Zip.Code"
"63997",38,68478,6041065,0,2011,80,"C",0,151,151,55,3,8,40,14,35,"455.9","","","93","","","",14,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"63998",38,68478,6041065,0,2011,80,"C",0,151,151,55,4,8,30,11,36.7,"446.2","","","82","","","",11,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"63999",38,68478,6041065,0,2011,80,"C",0,151,151,55,4,7,30,13,43.3,"420.8","","","85","","","",13,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64017",38,68478,6041065,0,2011,91,"C",0,151,151,34,5,7,34,16,47.1,"387.8","","","69","","","",16,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64018",38,68478,6041065,0,2011,91,"C",0,151,151,34,5,32,34,16,47.1,"414.4","","","69","","","",16,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64019",38,68478,6041065,0,2011,91,"C",0,151,151,34,5,8,34,16,47.1,"416.3","","","75","","","",16,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64044",38,68478,6041065,0,2011,93,"C",0,151,151,31,3,7,40,12,30,"377.7","","","83","","","",12,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64045",38,68478,6041065,0,2011,93,"C",0,151,151,31,3,8,40,12,30,"436.7","","","83","","","",12,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64052",38,68478,6041065,0,2011,94,"C",0,151,151,32,2,8,47,14,29.8,"439.1","","","93","","","",14,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64053",38,68478,6041065,0,2011,94,"C",0,151,151,32,2,7,47,14,29.8,"426.9","","","100","","","",14,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64061",38,68478,6041065,0,2011,99,"C",0,151,151,121,2,7,47,41,87.2,"419.6","","","88","","","",41,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64062",38,68478,6041065,0,2011,99,"C",0,151,151,121,2,8,47,41,87.2,"438.5","","","88","","","",41,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64063",38,68478,6041065,0,2011,99,"C",0,151,151,121,3,8,40,33,82.5,"436.8","","","82","","","",33,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64064",38,68478,6041065,0,2011,99,"C",0,151,151,121,3,7,40,33,82.5,"378.1","","","76","","","",33,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64065",38,68478,6041065,0,2011,99,"C",0,151,151,121,4,7,30,22,73.3,"433.7","","","95","","","",22,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64066",38,68478,6041065,0,2011,99,"C",0,151,151,121,4,8,30,22,73.3,"436.1","","","91","","","",22,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64067",38,68478,6041065,0,2011,99,"C",0,151,151,121,5,7,34,25,73.5,"390.4","","","72","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64068",38,68478,6041065,0,2011,99,"C",0,151,151,121,5,32,34,25,73.5,"414.9","","","76","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64069",38,68478,6041065,0,2011,99,"C",0,151,151,121,5,8,34,25,73.5,"426.7","","","80","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64070",38,68478,6041065,0,2011,111,"C",0,151,151,92,2,7,47,31,66,"427.2","","","97","","","",31,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64071",38,68478,6041065,0,2011,111,"C",0,151,151,92,2,8,47,31,66,"447.5","","","94","","","",31,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64072",38,68478,6041065,0,2011,111,"C",0,151,151,92,3,8,40,23,57.5,"455.8","","","96","","","",23,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64073",38,68478,6041065,0,2011,111,"C",0,151,151,92,3,7,40,24,60,"390.1","","","88","","","",24,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64074",38,68478,6041065,0,2011,111,"C",0,151,151,92,4,7,30,20,66.7,"406.0","","","90","","","",20,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64075",38,68478,6041065,0,2011,111,"C",0,151,151,92,4,8,30,19,63.3,"403.3","","","79","","","",19,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64076",38,68478,6041065,0,2011,111,"C",0,151,151,92,5,8,34,11,32.4,"473.4","","","91","","","",11,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64077",38,68478,6041065,0,2011,111,"C",0,151,151,92,5,32,34,11,32.4,"438.1","","","82","","","",11,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64078",38,68478,6041065,0,2011,111,"C",0,151,151,92,5,7,34,11,32.4,"408.5","","","82","","","",11,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64234",38,68478,6041065,0,2011,180,"C",0,151,151,90,2,7,47,25,53.2,"405.0","","","84","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64235",38,68478,6041065,0,2011,180,"C",0,151,151,90,2,8,47,25,53.2,"432.8","","","88","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64236",38,68478,6041065,0,2011,180,"C",0,151,151,90,3,7,40,25,62.5,"382.7","","","80","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64237",38,68478,6041065,0,2011,180,"C",0,151,151,90,3,8,40,26,65,"443.0","","","84","","","",25,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64238",38,68478,6041065,0,2011,180,"C",0,151,151,90,4,7,30,20,66.7,"412.7","","","90","","","",20,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64239",38,68478,6041065,0,2011,180,"C",0,151,151,90,4,8,30,18,60,"420.5","","","83","","","",18,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64346",38,68478,6041065,0,2011,226,"C",0,151,151,47,2,7,47,18,38.3,"444.7","","","100","","","",18,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64347",38,68478,6041065,0,2011,226,"C",0,151,151,47,2,8,47,18,38.3,"455.6","","","94","","","",18,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64348",38,68478,6041065,0,2011,226,"C",0,151,151,47,3,7,40,13,32.5,"390.9","","","92","","","",13,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64349",38,68478,6041065,0,2011,226,"C",0,151,151,47,3,8,40,13,32.5,"452.1","","","92","","","",13,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64351",38,68478,6041065,0,2011,226,"C",0,151,151,47,4,7,30,11,36.7,"401.9","","","82","","","",11,"","Peabody (George) Elem.","San Francisco Unified","San Francisco",94118
"64359",38,68478,6041073,0,2011,1,"C",0,216,216,216,2,7,59,56,94.9,"341.4","20","25","45","27","18","11",56,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64360",38,68478,6041073,0,2011,1,"C",0,216,216,216,2,8,59,56,94.9,"382.1","29","39","68","18","13","2",56,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64361",38,68478,6041073,0,2011,1,"C",0,216,216,216,3,8,58,49,84.5,"362.4","27","27","53","24","22","0",49,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64362",38,68478,6041073,0,2011,1,"C",0,216,216,216,3,7,58,48,82.8,"315.1","4","23","27","27","31","15",48,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64363",38,68478,6041073,0,2011,1,"C",0,216,216,216,4,7,52,42,80.8,"345.8","19","29","48","33","10","10",42,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64364",38,68478,6041073,0,2011,1,"C",0,216,216,216,4,8,52,42,80.8,"346.8","21","29","50","26","21","2",42,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64365",38,68478,6041073,0,2011,1,"C",0,216,216,216,5,8,47,43,91.5,"346.7","14","26","40","33","19","9",43,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64366",38,68478,6041073,0,2011,1,"C",0,216,216,216,5,32,47,44,93.6,"368.0","23","41","64","23","7","7",44,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64367",38,68478,6041073,0,2011,1,"C",0,216,216,216,5,7,47,44,93.6,"351.6","18","34","52","27","11","9",44,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64381",38,68478,6041073,0,2011,1,"S",0,216,216,216,2,39,59,16,27.1,"382.4","25","50","75","19","6","0",16,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64382",38,68478,6041073,0,2011,1,"S",0,216,216,216,2,38,59,16,27.1,"334.4","6","31","38","50","13","0",16,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64383",38,68478,6041073,0,2011,1,"S",0,216,216,216,3,38,58,15,25.9,"320.5","7","27","33","20","47","0",15,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64384",38,68478,6041073,0,2011,1,"S",0,216,216,216,3,39,58,15,25.9,"360.5","33","20","53","13","33","0",15,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64385",38,68478,6041073,0,2011,3,"C",0,216,216,113,2,8,59,28,47.5,"402.0","","","71","","","",28,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64386",38,68478,6041073,0,2011,3,"C",0,216,216,113,2,7,59,28,47.5,"350.9","","","50","","","",28,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64387",38,68478,6041073,0,2011,3,"C",0,216,216,113,3,8,58,23,39.7,"362.6","","","48","","","",23,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64388",38,68478,6041073,0,2011,3,"C",0,216,216,113,3,7,58,22,37.9,"303.3","","","14","","","",22,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64389",38,68478,6041073,0,2011,3,"C",0,216,216,113,4,7,52,19,36.5,"334.9","","","37","","","",19,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64390",38,68478,6041073,0,2011,3,"C",0,216,216,113,4,8,52,19,36.5,"342.4","","","42","","","",19,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64391",38,68478,6041073,0,2011,3,"C",0,216,216,113,5,7,47,26,55.3,"348.4","","","54","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64392",38,68478,6041073,0,2011,3,"C",0,216,216,113,5,32,47,26,55.3,"372.6","","","65","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64393",38,68478,6041073,0,2011,3,"C",0,216,216,113,5,8,47,26,55.3,"342.4","","","46","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64411",38,68478,6041073,0,2011,4,"C",0,216,216,103,2,7,59,28,47.5,"331.9","","","39","","","",28,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64412",38,68478,6041073,0,2011,4,"C",0,216,216,103,2,8,59,28,47.5,"362.2","","","64","","","",28,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64413",38,68478,6041073,0,2011,4,"C",0,216,216,103,3,8,58,26,44.8,"362.3","","","58","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64414",38,68478,6041073,0,2011,4,"C",0,216,216,103,3,7,58,26,44.8,"325.0","","","38","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64415",38,68478,6041073,0,2011,4,"C",0,216,216,103,4,7,52,23,44.2,"354.8","","","57","","","",23,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64416",38,68478,6041073,0,2011,4,"C",0,216,216,103,4,8,52,23,44.2,"350.4","","","57","","","",23,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64417",38,68478,6041073,0,2011,4,"C",0,216,216,103,5,8,47,17,36.2,"353.2","","","29","","","",17,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64418",38,68478,6041073,0,2011,4,"C",0,216,216,103,5,32,47,18,38.3,"361.3","","","61","","","",18,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64419",38,68478,6041073,0,2011,4,"C",0,216,216,103,5,7,47,18,38.3,"356.2","","","50","","","",18,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64435",38,68478,6041073,0,2011,6,"C",0,216,216,132,2,8,59,28,47.5,"406.0","","","71","","","",28,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64436",38,68478,6041073,0,2011,6,"C",0,216,216,132,2,7,59,28,47.5,"348.1","","","43","","","",28,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64437",38,68478,6041073,0,2011,6,"C",0,216,216,132,3,8,58,23,39.7,"359.6","","","48","","","",23,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64438",38,68478,6041073,0,2011,6,"C",0,216,216,132,3,7,58,22,37.9,"315.9","","","23","","","",22,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64439",38,68478,6041073,0,2011,6,"C",0,216,216,132,4,7,52,27,51.9,"356.7","","","63","","","",27,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64440",38,68478,6041073,0,2011,6,"C",0,216,216,132,4,8,52,27,51.9,"357.1","","","63","","","",27,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64441",38,68478,6041073,0,2011,6,"C",0,216,216,132,5,7,47,34,72.3,"362.9","","","62","","","",34,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64442",38,68478,6041073,0,2011,6,"C",0,216,216,132,5,32,47,34,72.3,"381.8","","","76","","","",34,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64443",38,68478,6041073,0,2011,6,"C",0,216,216,132,5,8,47,33,70.2,"358.5","","","45","","","",33,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64476",38,68478,6041073,0,2011,31,"C",0,216,216,173,2,8,59,43,72.9,"365.5","","","60","","","",43,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64477",38,68478,6041073,0,2011,31,"C",0,216,216,173,2,7,59,43,72.9,"331.7","","","37","","","",43,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64478",38,68478,6041073,0,2011,31,"C",0,216,216,173,3,7,58,38,65.5,"314.5","","","29","","","",38,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64479",38,68478,6041073,0,2011,31,"C",0,216,216,173,3,8,58,39,67.2,"360.9","","","54","","","",39,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64480",38,68478,6041073,0,2011,31,"C",0,216,216,173,4,7,52,34,65.4,"340.4","","","44","","","",34,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64481",38,68478,6041073,0,2011,31,"C",0,216,216,173,4,8,52,34,65.4,"335.9","","","44","","","",34,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64482",38,68478,6041073,0,2011,31,"C",0,216,216,173,5,8,47,35,74.5,"344.7","","","40","","","",35,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64483",38,68478,6041073,0,2011,31,"C",0,216,216,173,5,32,47,35,74.5,"363.6","","","63","","","",35,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64484",38,68478,6041073,0,2011,31,"C",0,216,216,173,5,7,47,35,74.5,"348.9","","","51","","","",35,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64498",38,68478,6041073,0,2011,31,"S",0,216,216,173,2,39,59,14,23.7,"375.6","","","71","","","",14,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64499",38,68478,6041073,0,2011,31,"S",0,216,216,173,2,38,59,14,23.7,"330.4","","","29","","","",14,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64500",38,68478,6041073,0,2011,31,"S",0,216,216,173,3,38,58,13,22.4,"324.1","","","38","","","",13,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64501",38,68478,6041073,0,2011,31,"S",0,216,216,173,3,39,58,13,22.4,"362.6","","","54","","","",13,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64548",38,68478,6041073,0,2011,78,"C",0,216,216,105,2,8,59,31,52.5,"371.6","","","68","","","",31,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64549",38,68478,6041073,0,2011,78,"C",0,216,216,105,2,7,59,31,52.5,"335.8","","","45","","","",31,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64550",38,68478,6041073,0,2011,78,"C",0,216,216,105,3,7,58,26,44.8,"309.6","","","31","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64551",38,68478,6041073,0,2011,78,"C",0,216,216,105,3,8,58,26,44.8,"354.7","","","54","","","",26,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64552",38,68478,6041073,0,2011,78,"C",0,216,216,105,4,7,52,24,46.2,"344.7","","","42","","","",24,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64553",38,68478,6041073,0,2011,78,"C",0,216,216,105,4,8,52,24,46.2,"343.0","","","50","","","",24,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64554",38,68478,6041073,0,2011,78,"C",0,216,216,105,5,8,47,19,40.4,"346.2","","","42","","","",19,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64555",38,68478,6041073,0,2011,78,"C",0,216,216,105,5,32,47,19,40.4,"368.3","","","63","","","",19,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64556",38,68478,6041073,0,2011,78,"C",0,216,216,105,5,7,47,19,40.4,"357.3","","","58","","","",19,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64561",38,68478,6041073,0,2011,78,"S",0,216,216,105,2,39,59,16,27.1,"382.4","","","75","","","",16,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64562",38,68478,6041073,0,2011,78,"S",0,216,216,105,2,38,59,16,27.1,"334.4","","","38","","","",16,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64563",38,68478,6041073,0,2011,78,"S",0,216,216,105,3,38,58,15,25.9,"320.5","","","33","","","",15,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64564",38,68478,6041073,0,2011,78,"S",0,216,216,105,3,39,58,15,25.9,"360.5","","","53","","","",15,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
"64582",38,68478,6041073,0,2011,90,"C",0,216,216,24,2,8,59,11,18.6,"354.3","","","64","","","",11,"","Glen Park Elementary","San Francisco Unified","San Francisco",94131
