"","County.Code","District.Code","School.Code","Charter.Number","Test.Year","Subgroup.ID","Test.Type","CAPA.Assessment.Level","Total.STAR.Enrollment","Total.Tested.At.Entity.Level","Total.Tested.At.Subgroup.Level","Grade","Test.Id","STAR.Reported.Enrollment.CAPA.Eligible","Students.Tested","Percent.Tested","Mean.Scale.Score","Percentage.Advanced","Percentage.Proficient","Percentage.At.Or.Above.Proficient","Percentage.Basic","Percentage.Below.Basic","Percentage.Far.Below.Basic","Students.with.Scores","School.Name","District.Name","County.Name","Zip.Code"
"55469",21,65482,2133692,0,2013,226,"C",0,933,914,636,11,21,319,94,29.5,"394.1","","","82","","","",94,"Tamalpais High","Tamalpais Union High","Marin",94941
"55481",21,65482,2133692,0,2013,227,"C",0,933,914,52,9,11,314,12,3.8,"422.0","","","83","","","",12,"Tamalpais High","Tamalpais Union High","Marin",94941
"55484",21,65482,2133692,0,2013,227,"C",0,933,914,52,9,9,314,15,4.8,"342.5","","","33","","","",15,"Tamalpais High","Tamalpais Union High","Marin",94941
"55485",21,65482,2133692,0,2013,227,"C",0,933,914,52,9,7,314,32,10.2,"410.5","","","100","","","",32,"Tamalpais High","Tamalpais Union High","Marin",94941
"55486",21,65482,2133692,0,2013,227,"C",0,933,914,52,9,22,314,32,10.2,"387.6","","","78","","","",32,"Tamalpais High","Tamalpais Union High","Marin",94941
"55487",21,65482,2133692,0,2013,227,"C",0,933,914,52,10,32,300,18,6,"431.5","","","89","","","",18,"Tamalpais High","Tamalpais Union High","Marin",94941
"55488",21,65482,2133692,0,2013,227,"C",0,933,914,52,10,18,300,18,6,"384.4","","","67","","","",18,"Tamalpais High","Tamalpais Union High","Marin",94941
"55489",21,65482,2133692,0,2013,227,"C",0,933,914,52,10,7,300,18,6,"387.7","","","78","","","",18,"Tamalpais High","Tamalpais Union High","Marin",94941
"55490",21,65482,2133692,0,2013,227,"C",0,933,914,52,10,20,300,18,6,"405.2","","","89","","","",18,"Tamalpais High","Tamalpais Union High","Marin",94941
"55516",21,65482,2134419,0,2013,1,"C",0,34,28,28,11,7,24,18,75,"327.1","22","17","39","28","0","33",18,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55517",21,65482,2134419,0,2013,1,"C",0,34,28,28,11,19,24,17,70.8,"326.5","6","35","41","18","24","18",17,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55574",21,65482,2134419,0,2013,6,"C",0,34,28,28,11,19,24,17,70.8,"326.5","","","41","","","",17,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55575",21,65482,2134419,0,2013,6,"C",0,34,28,28,11,7,24,18,75,"327.1","","","39","","","",18,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55653",21,65482,2134419,0,2013,80,"C",0,34,28,17,11,7,24,12,50,"349.1","","","50","","","",12,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55656",21,65482,2134419,0,2013,80,"C",0,34,28,17,11,19,24,12,50,"340.2","","","50","","","",12,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55735",21,65482,2134419,0,2013,99,"C",0,34,28,21,11,7,24,13,54.2,"337.2","","","46","","","",13,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55737",21,65482,2134419,0,2013,99,"C",0,34,28,21,11,19,24,13,54.2,"321.8","","","38","","","",13,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55755",21,65482,2134419,0,2013,111,"C",0,34,28,18,11,7,24,11,45.8,"348.4","","","55","","","",11,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55759",21,65482,2134419,0,2013,111,"C",0,34,28,18,11,19,24,11,45.8,"347.3","","","55","","","",11,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55811",21,65482,2134419,0,2013,180,"C",0,34,28,27,11,7,24,18,75,"327.1","","","39","","","",18,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"55812",21,65482,2134419,0,2013,180,"C",0,34,28,27,11,19,24,17,70.8,"326.5","","","41","","","",17,"San Andreas High (Continuatio","Tamalpais Union High","Marin",94939
"57554",21,73361,2134310,0,2013,1,"C",0,131,131,131,9,9,37,17,45.9,"338.9","0","53","53","24","24","0",17,"Tomales High","Shoreline Unified","Marin",94971
"57555",21,73361,2134310,0,2013,1,"C",0,131,131,131,9,22,37,22,59.5,"342.6","5","45","50","32","9","9",22,"Tomales High","Shoreline Unified","Marin",94971
"57556",21,73361,2134310,0,2013,1,"C",0,131,131,131,9,7,37,37,100,"373.4","35","35","70","19","5","5",37,"Tomales High","Shoreline Unified","Marin",94971
"57557",21,73361,2134310,0,2013,1,"C",0,131,131,131,9,20,37,15,40.5,"379.9","33","40","73","27","0","0",15,"Tomales High","Shoreline Unified","Marin",94971
"57559",21,73361,2134310,0,2013,1,"C",0,131,131,131,9,11,37,16,43.2,"385.5","25","50","75","19","6","0",16,"Tomales High","Shoreline Unified","Marin",94971
"57560",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,11,53,25,47.2,"311.3","0","20","20","40","32","8",25,"Tomales High","Shoreline Unified","Marin",94971
"57561",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,20,53,35,66,"336.9","6","29","34","54","11","0",35,"Tomales High","Shoreline Unified","Marin",94971
"57564",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,18,53,52,98.1,"328.5","14","14","27","37","22","14",51,"Tomales High","Shoreline Unified","Marin",94971
"57566",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,32,53,53,100,"354.0","21","28","49","30","15","6",53,"Tomales High","Shoreline Unified","Marin",94971
"57567",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,9,53,14,26.4,"304.8","0","7","7","36","57","0",14,"Tomales High","Shoreline Unified","Marin",94971
"57568",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,13,53,12,22.6,"419.8","33","67","100","0","0","0",12,"Tomales High","Shoreline Unified","Marin",94971
"57569",21,73361,2134310,0,2013,1,"C",0,131,131,131,10,7,53,52,98.1,"343.1","13","23","37","46","13","4",52,"Tomales High","Shoreline Unified","Marin",94971
"57570",21,73361,2134310,0,2013,1,"C",0,131,131,131,11,13,41,21,51.2,"366.3","10","67","76","19","5","0",21,"Tomales High","Shoreline Unified","Marin",94971
"57572",21,73361,2134310,0,2013,1,"C",0,131,131,131,11,7,41,41,100,"342.1","17","27","44","39","10","7",41,"Tomales High","Shoreline Unified","Marin",94971
"57573",21,73361,2134310,0,2013,1,"C",0,131,131,131,11,19,41,41,100,"340.5","12","24","37","46","12","5",41,"Tomales High","Shoreline Unified","Marin",94971
"57574",21,73361,2134310,0,2013,1,"C",0,131,131,131,11,23,41,12,29.3,"374.4","18","73","91","9","0","0",11,"Tomales High","Shoreline Unified","Marin",94971
"57575",21,73361,2134310,0,2013,1,"C",0,131,131,131,11,21,41,17,41.5,"324.7","0","18","18","59","24","0",17,"Tomales High","Shoreline Unified","Marin",94971
"57590",21,73361,2134310,0,2013,3,"C",0,131,131,72,9,22,37,11,29.7,"341.5","","","55","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57594",21,73361,2134310,0,2013,3,"C",0,131,131,72,9,7,37,18,48.6,"367.7","","","67","","","",18,"Tomales High","Shoreline Unified","Marin",94971
"57595",21,73361,2134310,0,2013,3,"C",0,131,131,72,10,18,53,33,62.3,"328.5","","","27","","","",33,"Tomales High","Shoreline Unified","Marin",94971
"57596",21,73361,2134310,0,2013,3,"C",0,131,131,72,10,32,53,33,62.3,"347.9","","","42","","","",33,"Tomales High","Shoreline Unified","Marin",94971
"57597",21,73361,2134310,0,2013,3,"C",0,131,131,72,10,7,53,33,62.3,"333.7","","","36","","","",33,"Tomales High","Shoreline Unified","Marin",94971
"57598",21,73361,2134310,0,2013,3,"C",0,131,131,72,10,11,53,14,26.4,"300.5","","","14","","","",14,"Tomales High","Shoreline Unified","Marin",94971
"57599",21,73361,2134310,0,2013,3,"C",0,131,131,72,10,20,53,20,37.7,"337.0","","","40","","","",20,"Tomales High","Shoreline Unified","Marin",94971
"57606",21,73361,2134310,0,2013,3,"C",0,131,131,72,11,7,41,21,51.2,"333.5","","","43","","","",21,"Tomales High","Shoreline Unified","Marin",94971
"57607",21,73361,2134310,0,2013,3,"C",0,131,131,72,11,19,41,21,51.2,"350.0","","","43","","","",21,"Tomales High","Shoreline Unified","Marin",94971
"57624",21,73361,2134310,0,2013,4,"C",0,131,131,59,9,22,37,11,29.7,"343.7","","","45","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57628",21,73361,2134310,0,2013,4,"C",0,131,131,59,9,7,37,19,51.4,"378.9","","","74","","","",19,"Tomales High","Shoreline Unified","Marin",94971
"57629",21,73361,2134310,0,2013,4,"C",0,131,131,59,10,20,53,15,28.3,"336.7","","","27","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"57631",21,73361,2134310,0,2013,4,"C",0,131,131,59,10,11,53,11,20.8,"325.0","","","27","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57636",21,73361,2134310,0,2013,4,"C",0,131,131,59,10,18,53,19,35.8,"328.4","","","28","","","",18,"Tomales High","Shoreline Unified","Marin",94971
"57637",21,73361,2134310,0,2013,4,"C",0,131,131,59,10,32,53,20,37.7,"364.1","","","60","","","",20,"Tomales High","Shoreline Unified","Marin",94971
"57638",21,73361,2134310,0,2013,4,"C",0,131,131,59,10,7,53,19,35.8,"359.6","","","37","","","",19,"Tomales High","Shoreline Unified","Marin",94971
"57640",21,73361,2134310,0,2013,4,"C",0,131,131,59,11,13,41,11,26.8,"364.2","","","73","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57642",21,73361,2134310,0,2013,4,"C",0,131,131,59,11,19,41,20,48.8,"330.6","","","30","","","",20,"Tomales High","Shoreline Unified","Marin",94971
"57643",21,73361,2134310,0,2013,4,"C",0,131,131,59,11,7,41,20,48.8,"351.2","","","45","","","",20,"Tomales High","Shoreline Unified","Marin",94971
"57658",21,73361,2134310,0,2013,6,"C",0,131,131,100,9,9,37,15,40.5,"339.5","","","53","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"57660",21,73361,2134310,0,2013,6,"C",0,131,131,100,9,22,37,18,48.6,"349.1","","","56","","","",18,"Tomales High","Shoreline Unified","Marin",94971
"57661",21,73361,2134310,0,2013,6,"C",0,131,131,100,9,11,37,16,43.2,"385.5","","","75","","","",16,"Tomales High","Shoreline Unified","Marin",94971
"57662",21,73361,2134310,0,2013,6,"C",0,131,131,100,9,20,37,15,40.5,"379.9","","","73","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"57663",21,73361,2134310,0,2013,6,"C",0,131,131,100,9,7,37,33,89.2,"379.6","","","76","","","",33,"Tomales High","Shoreline Unified","Marin",94971
"57664",21,73361,2134310,0,2013,6,"C",0,131,131,100,10,18,53,38,71.7,"338.8","","","34","","","",38,"Tomales High","Shoreline Unified","Marin",94971
"57665",21,73361,2134310,0,2013,6,"C",0,131,131,100,10,32,53,39,73.6,"371.3","","","62","","","",39,"Tomales High","Shoreline Unified","Marin",94971
"57666",21,73361,2134310,0,2013,6,"C",0,131,131,100,10,7,53,39,73.6,"354.9","","","46","","","",39,"Tomales High","Shoreline Unified","Marin",94971
"57667",21,73361,2134310,0,2013,6,"C",0,131,131,100,10,20,53,28,52.8,"340.9","","","39","","","",28,"Tomales High","Shoreline Unified","Marin",94971
"57669",21,73361,2134310,0,2013,6,"C",0,131,131,100,10,11,53,19,35.8,"315.1","","","26","","","",19,"Tomales High","Shoreline Unified","Marin",94971
"57672",21,73361,2134310,0,2013,6,"C",0,131,131,100,10,13,53,12,22.6,"419.8","","","100","","","",12,"Tomales High","Shoreline Unified","Marin",94971
"57675",21,73361,2134310,0,2013,6,"C",0,131,131,100,11,13,41,16,39,"367.4","","","75","","","",16,"Tomales High","Shoreline Unified","Marin",94971
"57676",21,73361,2134310,0,2013,6,"C",0,131,131,100,11,19,41,28,68.3,"350.4","","","43","","","",28,"Tomales High","Shoreline Unified","Marin",94971
"57677",21,73361,2134310,0,2013,6,"C",0,131,131,100,11,7,41,28,68.3,"358.8","","","61","","","",28,"Tomales High","Shoreline Unified","Marin",94971
"57678",21,73361,2134310,0,2013,6,"C",0,131,131,100,11,21,41,12,29.3,"329.0","","","25","","","",12,"Tomales High","Shoreline Unified","Marin",94971
"57682",21,73361,2134310,0,2013,6,"C",0,131,131,100,11,23,41,12,29.3,"374.4","","","91","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57715",21,73361,2134310,0,2013,8,"C",0,131,131,36,9,7,37,15,40.5,"373.1","","","73","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"57716",21,73361,2134310,0,2013,8,"C",0,131,131,36,10,7,53,13,24.5,"341.5","","","31","","","",13,"Tomales High","Shoreline Unified","Marin",94971
"57721",21,73361,2134310,0,2013,8,"C",0,131,131,36,10,32,53,13,24.5,"355.1","","","54","","","",13,"Tomales High","Shoreline Unified","Marin",94971
"57722",21,73361,2134310,0,2013,8,"C",0,131,131,36,10,18,53,12,22.6,"340.1","","","25","","","",12,"Tomales High","Shoreline Unified","Marin",94971
"57770",21,73361,2134310,0,2013,31,"C",0,131,131,78,9,7,37,26,70.3,"367.8","","","65","","","",26,"Tomales High","Shoreline Unified","Marin",94971
"57771",21,73361,2134310,0,2013,31,"C",0,131,131,78,9,22,37,15,40.5,"333.8","","","47","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"57772",21,73361,2134310,0,2013,31,"C",0,131,131,78,9,20,37,11,29.7,"372.6","","","73","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57773",21,73361,2134310,0,2013,31,"C",0,131,131,78,9,9,37,11,29.7,"342.3","","","55","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57774",21,73361,2134310,0,2013,31,"C",0,131,131,78,9,11,37,12,32.4,"377.6","","","75","","","",12,"Tomales High","Shoreline Unified","Marin",94971
"57777",21,73361,2134310,0,2013,31,"C",0,131,131,78,10,11,53,15,28.3,"304.9","","","13","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"57779",21,73361,2134310,0,2013,31,"C",0,131,131,78,10,7,53,29,54.7,"323.8","","","21","","","",29,"Tomales High","Shoreline Unified","Marin",94971
"57780",21,73361,2134310,0,2013,31,"C",0,131,131,78,10,20,53,20,37.7,"330.5","","","25","","","",20,"Tomales High","Shoreline Unified","Marin",94971
"57783",21,73361,2134310,0,2013,31,"C",0,131,131,78,10,32,53,29,54.7,"328.8","","","34","","","",29,"Tomales High","Shoreline Unified","Marin",94971
"57784",21,73361,2134310,0,2013,31,"C",0,131,131,78,10,18,53,28,52.8,"314.8","","","18","","","",28,"Tomales High","Shoreline Unified","Marin",94971
"57786",21,73361,2134310,0,2013,31,"C",0,131,131,78,11,21,41,12,29.3,"325.3","","","25","","","",12,"Tomales High","Shoreline Unified","Marin",94971
"57789",21,73361,2134310,0,2013,31,"C",0,131,131,78,11,7,41,23,56.1,"328.5","","","39","","","",23,"Tomales High","Shoreline Unified","Marin",94971
"57790",21,73361,2134310,0,2013,31,"C",0,131,131,78,11,19,41,23,56.1,"319.6","","","26","","","",23,"Tomales High","Shoreline Unified","Marin",94971
"57793",21,73361,2134310,0,2013,31,"C",0,131,131,78,11,13,41,14,34.1,"371.4","","","79","","","",14,"Tomales High","Shoreline Unified","Marin",94971
"57818",21,73361,2134310,0,2013,78,"C",0,131,131,71,9,7,37,22,59.5,"366.8","","","68","","","",22,"Tomales High","Shoreline Unified","Marin",94971
"57821",21,73361,2134310,0,2013,78,"C",0,131,131,71,9,22,37,14,37.8,"339.4","","","50","","","",14,"Tomales High","Shoreline Unified","Marin",94971
"57824",21,73361,2134310,0,2013,78,"C",0,131,131,71,10,11,53,14,26.4,"313.3","","","21","","","",14,"Tomales High","Shoreline Unified","Marin",94971
"57825",21,73361,2134310,0,2013,78,"C",0,131,131,71,10,20,53,17,32.1,"336.9","","","29","","","",17,"Tomales High","Shoreline Unified","Marin",94971
"57827",21,73361,2134310,0,2013,78,"C",0,131,131,71,10,32,53,28,52.8,"331.9","","","36","","","",28,"Tomales High","Shoreline Unified","Marin",94971
"57831",21,73361,2134310,0,2013,78,"C",0,131,131,71,10,7,53,27,50.9,"327.3","","","22","","","",27,"Tomales High","Shoreline Unified","Marin",94971
"57832",21,73361,2134310,0,2013,78,"C",0,131,131,71,10,18,53,27,50.9,"321.1","","","19","","","",26,"Tomales High","Shoreline Unified","Marin",94971
"57834",21,73361,2134310,0,2013,78,"C",0,131,131,71,11,7,41,21,51.2,"329.3","","","33","","","",21,"Tomales High","Shoreline Unified","Marin",94971
"57835",21,73361,2134310,0,2013,78,"C",0,131,131,71,11,19,41,21,51.2,"323.4","","","29","","","",21,"Tomales High","Shoreline Unified","Marin",94971
"57836",21,73361,2134310,0,2013,78,"C",0,131,131,71,11,13,41,14,34.1,"370.1","","","79","","","",14,"Tomales High","Shoreline Unified","Marin",94971
"57838",21,73361,2134310,0,2013,78,"C",0,131,131,71,11,21,41,11,26.8,"327.1","","","18","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57859",21,73361,2134310,0,2013,80,"C",0,131,131,54,9,7,37,13,35.1,"384.3","","","69","","","",13,"Tomales High","Shoreline Unified","Marin",94971
"57867",21,73361,2134310,0,2013,80,"C",0,131,131,54,10,7,53,23,43.4,"361.6","","","52","","","",23,"Tomales High","Shoreline Unified","Marin",94971
"57868",21,73361,2134310,0,2013,80,"C",0,131,131,54,10,18,53,23,43.4,"337.1","","","35","","","",23,"Tomales High","Shoreline Unified","Marin",94971
"57869",21,73361,2134310,0,2013,80,"C",0,131,131,54,10,20,53,16,30.2,"333.9","","","38","","","",16,"Tomales High","Shoreline Unified","Marin",94971
"57870",21,73361,2134310,0,2013,80,"C",0,131,131,54,10,32,53,23,43.4,"380.0","","","65","","","",23,"Tomales High","Shoreline Unified","Marin",94971
"57875",21,73361,2134310,0,2013,80,"C",0,131,131,54,11,7,41,18,43.9,"363.8","","","61","","","",18,"Tomales High","Shoreline Unified","Marin",94971
"57880",21,73361,2134310,0,2013,80,"C",0,131,131,54,11,19,41,18,43.9,"357.6","","","44","","","",18,"Tomales High","Shoreline Unified","Marin",94971
"57891",21,73361,2134310,0,2013,90,"C",0,131,131,37,9,7,37,11,29.7,"350.2","","","45","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"57899",21,73361,2134310,0,2013,90,"C",0,131,131,37,10,32,53,17,32.1,"325.1","","","24","","","",17,"Tomales High","Shoreline Unified","Marin",94971
"57900",21,73361,2134310,0,2013,90,"C",0,131,131,37,10,18,53,16,30.2,"316.5","","","19","","","",16,"Tomales High","Shoreline Unified","Marin",94971
"57905",21,73361,2134310,0,2013,90,"C",0,131,131,37,10,7,53,17,32.1,"318.4","","","18","","","",17,"Tomales High","Shoreline Unified","Marin",94971
"58040",21,73361,2134310,0,2013,99,"C",0,131,131,108,9,22,37,15,40.5,"356.9","","","60","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"58041",21,73361,2134310,0,2013,99,"C",0,131,131,108,9,7,37,30,81.1,"391.2","","","83","","","",30,"Tomales High","Shoreline Unified","Marin",94971
"58042",21,73361,2134310,0,2013,99,"C",0,131,131,108,9,11,37,16,43.2,"385.5","","","75","","","",16,"Tomales High","Shoreline Unified","Marin",94971
"58043",21,73361,2134310,0,2013,99,"C",0,131,131,108,9,20,37,15,40.5,"379.9","","","73","","","",15,"Tomales High","Shoreline Unified","Marin",94971
"58044",21,73361,2134310,0,2013,99,"C",0,131,131,108,9,9,37,14,37.8,"347.6","","","64","","","",14,"Tomales High","Shoreline Unified","Marin",94971
"58046",21,73361,2134310,0,2013,99,"C",0,131,131,108,10,7,53,41,77.4,"350.4","","","41","","","",41,"Tomales High","Shoreline Unified","Marin",94971
"58047",21,73361,2134310,0,2013,99,"C",0,131,131,108,10,20,53,27,50.9,"339.6","","","37","","","",27,"Tomales High","Shoreline Unified","Marin",94971
"58048",21,73361,2134310,0,2013,99,"C",0,131,131,108,10,11,53,22,41.5,"310.3","","","18","","","",22,"Tomales High","Shoreline Unified","Marin",94971
"58050",21,73361,2134310,0,2013,99,"C",0,131,131,108,10,13,53,11,20.8,"415.9","","","100","","","",11,"Tomales High","Shoreline Unified","Marin",94971
"58051",21,73361,2134310,0,2013,99,"C",0,131,131,108,10,18,53,42,79.2,"332.1","","","32","","","",41,"Tomales High","Shoreline Unified","Marin",94971
"58053",21,73361,2134310,0,2013,99,"C",0,131,131,108,10,32,53,42,79.2,"361.1","","","57","","","",42,"Tomales High","Shoreline Unified","Marin",94971
"58055",21,73361,2134310,0,2013,99,"C",0,131,131,108,11,21,41,16,39,"324.4","","","19","","","",16,"Tomales High","Shoreline Unified","Marin",94971
"58056",21,73361,2134310,0,2013,99,"C",0,131,131,108,11,23,41,11,26.8,"375.9","","","90","","","",10,"Tomales High","Shoreline Unified","Marin",94971
"58057",21,73361,2134310,0,2013,99,"C",0,131,131,108,11,13,41,19,46.3,"365.3","","","74","","","",19,"Tomales High","Shoreline Unified","Marin",94971
